Daily site usage,Age,Area income,Daily internet usage,Ad topic line_chars_no,Ad topic line_avg_word_len,City_chars_no,City_avg_word_len,Country_chars_no,Country_avg_word_len,Timestamp_month_sin,Timestamp_month_cos,Timestamp_day_sin,Timestamp_day_cos,Ad topic line_long_text_focused,City_long_text_east,City_long_text_lake,City_long_text_new,City_long_text_north,City_long_text_port,City_long_text_west,Country_long_text_islands,new_feat_0,new_feat_1,new_feat_2,Male_enc_0,Male_enc_1
0.12336225965628722,0.47500000000000003,0.14146722057707622,0.24830261881668292,0.5,0.6551724137931033,0.42857142857142855,0.1724137931034483,0.07500000000000001,0.3571428571428572,0.9594929736144973,0.7016651782528298,0.5345319067250675,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.486084191125853e-15,8.668491738846519e-16,2.200716955542706e-16,1.0,0.0
0.04509103283988436,0.7749999999999999,0.4215902008148153,0.542192046556741,0.1842105263157895,0.2413793103448275,0.28571428571428564,0.4482758620689656,0.0,0.035714285714285754,0.9594929736144973,0.7016651782528298,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.8215998742429817e-15,5.178542142483811e-15,3.683835377558862e-17,1.0,0.0
0.29743066190233114,0.27499999999999997,0.32491161241251526,0.11463385063045584,0.2894736842105263,0.3793103448275862,0.49999999999999994,0.20689655172413796,0.0,0.035714285714285754,0.9594929736144973,0.7016651782528298,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.220446049250313e-16,4.997329668963221e-16,1.6598609154973268e-16,1.1493069431631016e-15,1.0,0.0
0.5524927684192614,0.12500000000000006,0.6087452217202074,0.7810984481086324,0.5,0.6551724137931033,0.7142857142857142,0.3103448275862069,0.0,0.035714285714285754,0.9594929736144973,0.7016651782528298,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.220446049250313e-16,1.8174420100781468e-15,6.088688171586127e-16,3.133170267724813e-16,1.0,0.0
0.3171686234473371,0.425,0.9444218849895807,0.4348326867119302,0.42105263157894735,0.5517241379310344,0.35714285714285715,0.5172413793103448,0.0,0.035714285714285754,0.9594929736144973,0.7016651782528298,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,6.521484905098315e-16,5.904410189647872e-16,3.23095722280757e-16,1.0,0.0
0.7483409903011741,0.675,0.3294552471241153,0.9290737148399612,0.10526315789473684,0.13793103448275856,0.35714285714285715,0.13793103448275862,0.15,0.6785714285714286,0.9594929736144973,0.7016651782528298,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.220446049250313e-16,3.99433142718987e-15,5.346815451583117e-16,3.5678988589391104e-16,1.0,0.0
0.9549089671601158,0.325,0.36487038121912013,0.6478540252182349,0.7368421052631579,0.9655172413793102,0.21428571428571425,0.06896551724137934,0.05000000000000002,0.25,0.9594929736144973,0.7016651782528298,0.5345319067250675,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.5149473863786327e-15,2.9218623026629943e-16,6.529019773202407e-16,0.0,1.0
0.6840224604389994,0.39999999999999997,0.7158555517213399,0.8762124151309408,0.6052631578947368,0.4482758620689654,0.28571428571428564,0.4482758620689656,0.17500000000000002,0.1964285714285715,0.9594929736144973,0.7016651782528298,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.733701631543061e-15,5.516753707362447e-16,3.457993189582148e-16,1.0,0.0
0.2766717713118938,0.39999999999999997,0.6964531721892746,0.14167070805043647,0.2894736842105263,0.3793103448275862,0.49999999999999994,0.6551724137931034,0.20000000000000004,0.25,1.0,0.4170355017062596,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.8812337708057145e-16,2.2052598439153299e-16,8.65063443716062e-16,0.0,1.0
0.8603028756168113,0.55,0.8341525179650837,0.5452837051406402,0.3157894736842105,0.4137931034482757,0.42857142857142855,0.5862068965517242,0.07500000000000001,0.3571428571428572,1.0,0.4170355017062596,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,9.259070854394835e-16,2.729704908222255e-16,6.988629683450073e-16,1.0,0.0
0.7023991832567636,0.25000000000000006,0.7079743660391928,0.7796435499515034,0.5,0.6551724137931033,0.35714285714285715,0.5172413793103448,0.20000000000000004,0.25,1.0,0.4170355017062596,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.559799978032962e-15,4.780316456855131e-16,3.990718380433687e-16,1.0,0.0
0.5834609494640123,0.10000000000000003,0.7315904594014522,0.6258486905916586,0.26315789473684215,0.34482758620689646,0.35714285714285715,0.5172413793103448,0.1,0.4642857142857143,1.0,0.4170355017062596,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.2116904013456367e-15,4.619575921261855e-16,4.129577492353558e-16,0.0,1.0
0.8836140888208269,0.2,0.3094547299508417,0.3839718719689621,0.3421052631578948,0.4482758620689654,0.49999999999999994,0.6551724137931034,0.125,0.5714285714285714,1.0,0.4170355017062596,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.757489094301119e-15,1.871463385325648e-16,1.019357199197455e-15,1.0,0.0
0.8730644886847031,0.25000000000000006,0.5316689270705433,0.7145368574199807,0.39473684210526316,0.5172413793103446,0.14285714285714285,0.3103448275862069,0.07500000000000001,0.3571428571428572,1.0,0.4170355017062596,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.9035912916599744e-15,3.524705750888884e-16,5.412337396916173e-16,1.0,0.0
0.23430321592649306,0.825,0.1682913932558821,0.23805771096023287,0.8421052631578948,0.6810344827586207,0.49999999999999994,0.6551724137931034,0.225,0.3035714285714286,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.0035985111875397e-15,4.3757102803196144e-16,4.359725742004102e-16,1.0,0.0
0.2928364811978902,0.39999999999999997,0.5991899996522456,0.09129485935984483,0.1842105263157895,0.2413793103448275,0.42857142857142855,0.5862068965517242,0.225,0.3035714285714286,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1581027607892743e-16,1.3426589148438003e-16,1.4208297087038466e-15,0.0,1.0
0.7459588225285009,0.175,0.631475878771018,0.722599418040737,0.368421052631579,0.48275862068965514,0.21428571428571425,0.37931034482758624,0.15,0.6785714285714286,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.6208065921479683e-15,4.1718367754587634e-16,4.572781193378205e-16,0.0,1.0
0.7592309001191083,0.27499999999999997,0.73815927331805,0.7240543161978662,0.5263157894736842,0.689655172413793,0.6428571428571428,0.2758620689655173,0.1,0.4642857142857143,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.220446049250313e-16,1.3893492135882476e-15,4.1071619414731945e-16,4.644788060589286e-16,0.0,1.0
0.4869831546707505,0.6499999999999999,0.7217787907240516,0.08505092143549953,0.4736842105263158,0.3189655172413792,0.28571428571428564,0.103448275862069,0.17500000000000002,0.7857142857142858,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.66903429154571e-16,7.521589712433722e-17,2.536285210708305e-15,0.0,1.0
0.6573081504168795,0.825,0.32297524434207975,0.10663191076624634,0.7105263157894738,0.5517241379310344,0.49999999999999994,0.6551724137931034,0.05000000000000002,0.25,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,4.676364004219554e-16,6.986549325543327e-17,2.730517721948211e-15,1.0,0.0
0.5608303556236175,0.14999999999999997,0.8245454002341548,0.4622332686711931,0.4473684210526315,0.5862068965517241,0.5714285714285714,0.24137931034482757,0.07500000000000001,0.3571428571428572,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.220446049250313e-16,7.9403012509967e-16,3.549557724281302e-16,5.374443305475194e-16,0.0,1.0
0.21286370597243498,0.9750000000000001,0.2922738771321138,0.5497696411251213,0.26315789473684215,0.34482758620689646,0.21428571428571425,0.37931034482758624,0.17500000000000002,0.7857142857142858,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.6642876160301713e-15,1.1123044902985676e-15,1.7150786421387843e-16,1.0,0.0
0.7987068232091205,0.625,0.8396370513633313,0.683074684772066,0.42105263157894735,0.5517241379310344,0.28571428571428564,0.4482758620689656,0.1,0.4642857142857143,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.1523036788958388e-15,3.683200418448855e-16,5.179434888502609e-16,0.0,1.0
0.40905223753615794,0.47500000000000003,0.6819871223854885,0.06613724539282251,0.42105263157894735,0.5517241379310344,0.9999999999999998,0.4482758620689656,0.15,0.6785714285714286,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.3735999974414872e-16,6.963248359194338e-17,2.7396547939399668e-15,1.0,0.0
0.7774374680959674,0.47500000000000003,0.6140845899306364,0.8915494665373423,0.5263157894736842,0.17931034482758623,0.49999999999999994,0.6551724137931034,0.07500000000000001,0.3571428571428572,0.8817605592166837,0.15546482879562729,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.0564000141282366e-15,4.938835175226142e-16,3.8626307766563414e-16,1.0,0.0
0.8240598945039986,0.22500000000000003,0.7189912267795888,0.582868574199806,0.368421052631579,0.48275862068965514,0.28571428571428564,0.4482758620689656,0.125,0.5714285714285714,0.6423148382732851,5.551115123125783e-17,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.1482525072891846e-15,3.046185999668481e-16,6.262551515481184e-16,1.0,0.0
0.879870682320912,0.25000000000000006,0.423162942573258,0.7327230843840932,0.3157894736842105,0.4137931034482757,0.5714285714285714,0.24137931034482757,0.1,0.4642857142857143,0.6423148382732851,5.551115123125783e-17,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.220446049250313e-16,2.452576702999256e-15,3.586456623155674e-16,5.319148885139982e-16,1.0,0.0
0.8272928364811979,0.8500000000000001,0.19435888793479333,0.7158705140640155,0.2894736842105263,0.3793103448275862,0.28571428571428564,0.103448275862069,0.15,0.1428571428571429,0.35768516172671494,0.0,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.220446049250313e-16,5.216995018606737e-15,3.7266599521012304e-16,5.119033395549046e-16,0.0,1.0
0.32261357835630433,0.675,0.7078397226524569,0.12033220174587778,0.5789473684210525,0.7586206896551723,0.42857142857142855,0.5862068965517242,0.125,0.5714285714285714,0.35768516172671494,0.0,0.5345319067250675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.4078935602792583e-16,1.6063633108233967e-16,1.1875829471530248e-15,1.0,0.0
0.15535136974646924,0.22500000000000003,0.6728884394831478,0.5891125121241513,0.5,0.34482758620689646,0.5714285714285714,0.24137931034482757,0.0,0.035714285714285754,0.35768516172671494,0.0,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.220446049250313e-16,1.2400680913693827e-15,1.633156167923561e-15,1.1680999725161787e-16,0.0,1.0
0.6042198400544495,0.47500000000000003,0.900126350780798,0.7650945683802134,0.21052631578947367,0.27586206896551724,0.9285714285714284,0.41379310344827586,0.15,0.6785714285714286,0.35768516172671494,0.0,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.2039321054513381e-15,5.453366584476564e-16,3.498187120404722e-16,1.0,0.0
0.5696784073506892,0.4164772727272727,0.6340806487136208,0.4802982541222115,0.4473684210526315,0.5862068965517241,0.21428571428571425,0.37931034482758624,0.0,0.035714285714285754,0.35768516172671494,0.0,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.0728941111131443e-15,3.6309962872823926e-16,5.253901474776623e-16,0.0,1.0
0.532414497192445,0.5249999999999999,0.49767370111486503,0.0013336566440348419,0.3157894736842105,0.4137931034482757,0.49999999999999994,0.6551724137931034,0.05000000000000002,0.25,0.11823944078331627,0.15546482879562717,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,3.795680896622698e-18,1.0787944808346071e-18,1.768353202354099e-13,1.0,0.0
0.8152118427769272,0.22500000000000003,0.7240033491427853,0.5775945683802134,0.3421052631578948,0.18965517241379304,0.7142857142857142,0.8620689655172413,0.15,0.6785714285714286,0.11823944078331627,0.15546482879562717,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.1299855196986339e-15,3.0513861864207014e-16,6.251878845607132e-16,0.0,1.0
0.785434745618513,0.12500000000000006,0.4103860876822702,0.6970174587778856,0.3157894736842105,0.4137931034482757,0.21428571428571425,0.37931034482758624,0.07500000000000001,0.3571428571428572,0.11823944078331627,0.15546482879562717,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.4056995098527584e-15,3.821889288764383e-16,4.991483349542282e-16,0.0,1.0
0.19959162838182742,0.45,0.5227478664373271,0.113482056256062,0.5789473684210525,0.42241379310344807,0.42857142857142855,0.5862068965517242,0.375,0.2857142857142857,0.11823944078331627,0.15546482879562717,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,3.074859529020616e-16,2.4486653204512166e-16,7.790732604138038e-16,0.0,1.0
0.3578356304236856,0.875,0.4801324320251525,0.12906159068865186,0.2894736842105263,0.3793103448275862,0.35714285714285715,0.5172413793103448,0.07500000000000001,0.3571428571428572,0.11823944078331627,0.15546482879562717,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,3.8073808714455017e-16,1.5533094592364167e-16,1.228145276218128e-15,0.0,1.0
0.806023481368045,0.175,0.6836893357979317,0.4876939864209505,0.6052631578947368,0.4482758620689654,0.28571428571428564,0.103448275862069,0.024999999999999994,0.1428571428571429,0.11823944078331627,0.15546482879562717,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.220446049250313e-16,1.0103665217568665e-15,2.605819093512591e-16,7.320883017610457e-16,0.0,1.0
0.12489365322443424,0.55,0.7403859717641228,0.31098448108632404,0.4473684210526315,0.5862068965517241,0.6428571428571428,0.7931034482758621,0.125,0.5714285714285714,0.11823944078331627,0.15546482879562717,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,5.949368758474807e-16,1.0723656727539364e-15,1.778954440015795e-16,1.0,0.0
0.4160285860132721,0.55,0.4791546178669099,0.9999999999999999,0.26315789473684215,0.34482758620689646,0.49999999999999994,0.20689655172413796,0.20000000000000004,0.25,0.0,0.41703550170625947,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.220446049250313e-16,2.9560697335974716e-15,1.0351931337062722e-15,1.8428345520763783e-16,0.0,1.0
0.4100731665815893,0.7250000000000001,0.70218042035487,0.10990543161978661,0.4736842105263158,0.6206896551724136,0.42857142857142855,0.1724137931034483,0.05000000000000002,0.25,0.0,0.41703550170625947,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.220446049250313e-16,2.2169749890587232e-16,1.1542565820548852e-16,1.6527431634567261e-15,1.0,0.0
0.23021949974476785,0.675,0.25730208536747395,0.11299709020368576,0.26315789473684215,0.34482758620689646,0.28571428571428564,0.103448275862069,0.05000000000000002,0.25,0.0,0.41703550170625947,0.5345319067250675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.220446049250313e-16,6.220342624875511e-16,2.1138283083088592e-16,9.024809003491692e-16,0.0,1.0
0.9307469797515738,0.39999999999999997,0.6228626254033729,0.6781644034917557,0.39473684210526316,0.5172413793103446,0.6428571428571428,0.2758620689655173,0.07500000000000001,0.3571428571428572,0.0,0.41703550170625947,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.220446049250313e-16,1.5421729136106448e-15,3.1379636611986483e-16,6.079387401629233e-16,1.0,0.0
0.8524757529351711,0.39999999999999997,0.6771945311601357,0.7642458777885549,0.39473684210526316,0.5172413793103446,0.07142857142857145,0.24137931034482757,0.07500000000000001,0.3571428571428572,0.0,0.41703550170625947,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.5984903380482897e-15,3.8609628706423844e-16,4.940968713715552e-16,1.0,0.0
0.2766717713118938,0.875,0.531046714121773,0.1785887487875849,0.368421052631579,0.48275862068965514,0.28571428571428564,0.4482758620689656,0.225,0.3035714285714286,0.0,0.41703550170625947,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,4.763341530800656e-16,2.779929610686592e-16,6.862366829478738e-16,1.0,0.0
0.7069933639612048,0.25000000000000006,0.5598923209577336,0.8540858389912706,0.5263157894736842,0.689655172413793,0.5714285714285714,0.24137931034482757,0.024999999999999994,0.1428571428571429,0.040507026385502465,0.7016651782528296,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.220446049250313e-16,2.160664631772683e-15,5.20272342120875e-16,3.666713604435515e-16,0.0,1.0
0.7925812489365324,0.3,0.6247674280705602,0.7999515033947625,0.42105263157894735,0.5517241379310344,0.49999999999999994,0.20689655172413796,0.07500000000000001,0.3571428571428572,0.040507026385502465,0.7016651782528296,0.5345319067250675,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.813575466118583e-15,4.3467475790725507e-16,4.3887749177125616e-16,1.0,0.0
0.5713799557597415,0.8999999999999999,0.08669054580505592,0.23290494665373418,0.6842105263157895,0.8965517241379309,0.21428571428571425,0.37931034482758624,0.6000000000000001,0.20714285714285718,0.040507026385502465,0.7016651782528296,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.805373838847469e-15,1.7554896243847765e-16,1.0866994873494072e-15,1.0,0.0
0.7784583971413986,0.675,0.5309869716918967,0.9000969932104753,0.5263157894736842,0.3706896551724137,0.35714285714285715,0.5172413793103448,0.05000000000000002,0.25,0.22689982527139874,0.9189859472289947,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.4010201149658353e-15,4.979645869105136e-16,3.830974581349017e-16,1.0,0.0
0.6780670410073167,0.25000000000000006,0.8723314973682124,0.5477691561590691,0.23684210526315785,0.31034482758620674,0.35714285714285715,0.5172413793103448,0.6000000000000001,0.20714285714285718,0.22689982527139874,0.9189859472289947,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.89418939741217e-16,3.4791206912615056e-16,5.483252362177828e-16,0.0,1.0
0.18717032499574615,0.47500000000000003,0.5822107741706024,0.39700533462657617,0.5526315789473685,0.7241379310344825,0.7857142857142856,0.3448275862068965,0.024999999999999994,0.1428571428571429,0.22689982527139874,0.9189859472289947,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.220446049250313e-16,9.658428236551827e-16,9.13490223018837e-16,2.088352591844655e-16,1.0,0.0
0.5341160456014974,0.5999999999999999,0.880829367595171,0.20283705140640163,0.6842105263157895,0.8965517241379309,0.42857142857142855,0.1724137931034483,0.024999999999999994,0.1428571428571429,0.22689982527139874,0.9189859472289947,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.220446049250313e-16,3.261713833955467e-16,1.6355213553188594e-16,1.166410740319694e-15,1.0,0.0
0.6579887697805001,0.04999999999999999,0.47681538964993614,0.6730722599418041,0.6315789473684211,0.8275862068965515,0.6428571428571428,0.2758620689655173,0.07500000000000001,0.3571428571428572,0.22689982527139874,0.9189859472289947,0.5345319067250675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.9994096346650835e-15,4.405424533077066e-16,4.330319724109933e-16,0.0,1.0
0.600816743236345,0.10000000000000003,0.5633853805815703,0.2533947623666344,0.5263157894736842,0.689655172413793,0.42857142857142855,0.5862068965517242,0.05000000000000002,0.25,0.4999999999999994,1.0,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,6.370630456252038e-16,1.816352610595105e-16,1.0502859762681818e-15,0.0,1.0
0.1852986217457887,0.7,0.48016346242156577,0.1383971871968962,0.4473684210526315,0.5862068965517241,0.28571428571428564,0.4482758620689656,0.05000000000000002,0.25,0.4999999999999994,1.0,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,4.0825217453494656e-16,3.216619052260278e-16,5.930729265331035e-16,1.0,0.0
0.6339969372128637,0.14999999999999997,0.48321264470820285,0.8266246362754609,0.5263157894736842,0.689655172413793,0.49999999999999994,0.6551724137931034,0.17500000000000002,0.1964285714285715,0.4999999999999994,1.0,0.5345319067250675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.4230390152295895e-15,5.615206604784328e-16,3.3973632835535044e-16,1.0,0.0
0.4529521864897056,0.8999999999999999,0.2803574915669547,0.12966779825412222,0.3421052631578948,0.4482758620689654,0.42857142857142855,0.1724137931034483,0.1,0.4642857142857143,0.49999999999999994,1.0,0.8504525245777548,0.09549150281252633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.220446049250313e-16,6.551041096939082e-16,1.2328900046800976e-16,1.547331609165843e-15,0.0,1.0
0.8759571209800919,0.27499999999999997,0.6941827815183672,0.49927255092143563,0.4473684210526315,0.5862068965517241,0.35714285714285715,0.5172413793103448,0.0,0.035714285714285754,0.49999999999999994,1.0,0.8504525245777548,0.09549150281252633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,1.018718529508503e-15,2.4547055128084863e-16,7.771562270553212e-16,0.0,1.0
